cmt_num,cmt_writer,cmt_time,cmt_txt
384353_26,issue,23.02.26,골영상이 네이버때처럼 각각 올라왔으면 좋겠어요
384353_28,심재원 송종국,23.02.26,이 문제는 작년에 쿠팡이 독점 따낸 이후 지속적으로 나온 이야기인데말 나올때마다 머 그냥;;;쉬운 접근성 + 지속적 팬 유입의 이점이 그냥 돈 하나 때문에 다 뭉개진게 아닌가 싶네요뭐든 생존을 위해 다양성을 어느정도는 가져가야 하는데 쿠플 하나만 믿다가 나중에 까딱 잘못되면 그건 누가 책임질건지...
384353_29,수원팬,23.02.26,간단한 검색으로라도 접근이 되야하는데 에휴..
384353_30,King of asia ULSAN,23.02.26,새로운 환경이라 사람들이 받아 들이는게 어려울꺼에요 당장은 힘들지 몰라도 미래를 위해 과감히 도전하는것도 나쁘지 않죠
384353_31,박2000,23.02.26,작년 월드컵16강으로 인해 관중 증가와 관심이 집중되는 타이밍에 쿠팡 계약..이게 득이 될지 해가 될지..
384353_32,비에리스타,23.02.26,"전경기 풀 무료중계를 시작한 시점이 2016년으로 알고 있습니다.점진적으로 유입수가 증가하고 있었긴 했습니다. 특히 2018월컵, 아겜 이후 유입이 증가했고 2019년에 나름 중박이상을 떠트렸죠. 근데 그시기에 딱 코로나가 터지니까 스텝이 어그러진것 같아보입니다.3시즌을 날려먹었으니 연맹 입장에서는 다급하기도 했을겁니다."
384353_1,내집마련,23.02.25,ㅠㅠ불편..
384353_2,주바페,23.02.25,쿠팡플레이 스포츠 유튜브에 하이라이트 올라왔어요
384353_4,KF21 보라매작성자 본인 여부작성자,23.02.25,"유튜브 하이라이트는 알겠는데, 예전 네이버나 다음에서 경기별로 각각의 하이라이트를 제공했던 그런걸 말하는거에요. 뭐 전반 무고사 골, 후반 실점위기, 후반 무고사 멀티골 이런식으로 토막영상들."
384353_15,"shunske,boucha,fettouhi",23.02.25,KF21 보라매특정선수 경기복기 할때 은근히 중요한 역할을 해줬는데 이제는 힘들어졌음
384353_3,I.B.I LUV,23.02.25,유입도 라이트팬들도 잡기  어려운 구조가 되어버린..
384353_5,김아랑,23.02.25,글게요 저도 공감 걱정됨ㅠ
384353_6,Leno,23.02.25,"네이버, 다음 하일라이트는 있어야할거 같은데 ㅠㅠ"
384353_7,대전하나FC,23.02.25,대중성 말아먹은거죠 ~ ㅋㅋㅋ 최악
384353_8,ganadara,23.02.25,저도 공감요
384353_9,오스먼트,23.02.25,더이상의 신규 유입은 힘들거같아요 ㅠㅠ
384353_10,JhmArsFcbJuv,23.02.25,최소한 하이라이트나 골장면은 좀 줘도 되지 않나...
384353_11,몽몽이네,23.02.25,뭐 1년 해보면 답나오겠죠
384353_12,"shunske,boucha,fettouhi",23.02.25,K리그 온라인미디어 사망선고
384353_25,케케로,23.02.26,유튜브 하이라이트 꾸준히 업로드 중이고 구독자 계속 상승중입니다
384353_14,Royal_Black☆SFC,23.02.25,이게 구단들 수입 면에서도 독이 될 가능성도 있어서...
384353_16,강원꽃은 필라,23.02.25,유튭으로는 올라오는데 하이라이트
384353_17,KF21 보라매작성자 본인 여부작성자,23.02.25,그걸 말하는게 아닙니다.
384353_18,강원꽃은 필라,23.02.25,KF21 보라매오늘 하루 경기만 놓고보면네이버 다음으로 중계되던때 관중수와쿠플에서만 중계되는 오늘 관중수만 놓고보면시작은 나쁘지 않다고 생각해요.그동안 넷상 접근성이 오픈되어 있어 쉽게 접하기에  오히려 더 경시하게 생각하지 않았나싶어요.작성자님과 제가 같은 생각일수는 없지만 올 하루만 놓고보면 언론의 집중도?관심은 클것 같네요.
384353_19,new balance,23.02.25,이제 첫경기 했으니까 1년 하는 거 한번 봐야할 듯.
384353_20,라이제르,23.02.25,일본도 젤인기많은 야구는 무료중계라는데 저도 이게맞는건진 모르겠네요
384349_1,무제,23.02.25,지금 떳어요
384349_2,무제,23.02.25,쿠플에서 울산 전북 풀영상 방금 떳어요
384349_3,N석중독자,23.02.25,울산꺼 보시려는 거면스포츠 - 울산전북하이라이트 - 풀영상 있어용
384349_4,세인스,23.02.26,https://www.youtube.com/@CoupangPlaySports/videos
384340_1,빗속의 노란물결,23.02.25,12분짜리는 있네요~
384340_2,Royal_Black☆SFC작성자 본인 여부작성자,23.02.25,전북 울산 말씀이라면 해당 경기가 쿠플픽입니다. 다른 경기 12분짜리는 유튜브에 안 올릴 요량 같음...
384340_3,킹덤 왕기,23.02.25,경기 끝나고 4시간 뒤 오픈으로 해놨나봐요10시 30분쯤에 다른 경기들도 다 올라왔어요
384142_1,문재인대통령,23.02.25,유튜브??
384142_2,King of asia ULSAN,23.02.25,K리그 공식 유튜브 올려줘요
383889_1,주바페,23.02.25,쿠팡픽 아닌 경기는 화면 송출해주는 방송사가 광고 중이니 어쩔 수 없죠.
383665_1,JhmArsFcbJuv,23.02.25,네 준희옹이 전속계약이에요.
383630_1,시드니,23.02.25,확정된건 없는거 같고 팀마다 홈에서 빅매치 있으면 해주는거 같아요
383630_2,JhmArsFcbJuv,23.02.25,다음라운드는 전북 수원이더군요
383630_3,olleeee작성자 본인 여부작성자,23.02.25,오 쿠플픽 일정 어디서 알수 있나요???
383630_4,JhmArsFcbJuv,23.02.25,olleeee그냥 광고 화면중에 본거라서 그 다음꺼까진 모르겠어요
383615_1,NMIXX설윤,23.02.25,하나는 컴퓨터 하나는 티비로
383615_2,JhmArsFcbJuv,23.02.25,쿠플 멀티 안된다더군요. 한경기는 티비로 보시던지 해야함
383615_3,Leno작성자 본인 여부작성자,23.02.25,헐... 티비 케이블 없는데.. 이건 좀 난감하네요
383615_4,JhmArsFcbJuv,23.02.25,Leno멀티 안되는게 쿠플에 제일 아쉬운 점이네요..
383615_5,Mai.K,23.02.25,동시될걸요? 이전부터 컴터 두대로 보는거 가능했는데
383615_6,K리그1평화왕,23.02.25,티비랑 폰 쿠플로 다 켜놨는데 일단 들어가지는데요
383615_7,Leno작성자 본인 여부작성자,23.02.25,오 시도는 해봐야겠네요 감사합니당
383615_8,I’d rather be ashes than dust,23.02.25,헐 쿠플 멀티안되요??
383214_1,주바페,23.02.25,티비 쿠플 앱으로 보는데 안끊기고 잘 나와여
383214_2,Clarence Seedorf,23.02.25,잘나와영
383214_3,유땡,23.02.25,저도 티비로 보는데 안끊겨요!
383214_4,페르세우스,23.02.25,티비로 보는데 화질이 아쉬운거 말고는 끊기거나 하는 문제없어요
383214_5,황예지,23.02.25,초반에 끊겼다가 티비 다시 껏다가 켜니까 잘나오네요
383214_6,백프로,23.02.25,티비 어플로 보는데 하나도 안끊겨요
383178_1,미니언즈,23.02.25,네 그럴꺼에요
383178_2,백프로,23.02.25,아마도 그럴거예요
383165_1,주바페,23.02.25,쿠플픽 경기 외에는 송출만 합니다.
383143_1,Yassine Bounou,23.02.25,이거 쿠플픽만 자체중계라던데 다른 경기를 봐야 알것같아요 ㅋㅋ
383143_2,지나가는 나그네,23.02.25,쿠플픽은 쿠플 자체
383143_3,티타임작성자 본인 여부작성자,23.02.25,오.. 좋네요
383143_4,미니언즈,23.02.25,개인적으로 전체 경기 각도는 큰 차이 없는데 골 넣고나서 비춰주는 장면들은 좀 좋아진거 같아요
383134_2,엑셀시오르,23.02.25,좋네요 ㅎㅎㅎㅎ
383134_3,더범,23.02.25,"잘 잡네요, 엠플스 PD 꿀영입"
382901_1,우왁굿,23.02.25,화질설정 없는거 같아요
382901_2,엄지공주 오무지,23.02.25,원래 없어요
382901_3,님강등당해요조심,23.02.25,인터넷 상황에따라 자동설정되는것 같아요
382901_4,별 사탕작성자 본인 여부작성자,23.02.25,뭔가 화질이 깨지는느낌이
382878_1,차단한 회원이 작성한 게시글입니다.,23.02.25,모바일은 화면이 작아서 그래보이는걸꺼에요 아마
382857_1,우주,23.02.25,경기 시작하니까 인터넷화질 한계가 보이네여중계진 조합때문에 참아야하나 걍 케이블 킬까 고민되는 화질임 ㅋㅋ
382857_2,빈살만,23.02.25,저도 다들 좋다길래 기대했는데 화질 딱히 좋은지모르겠는데..
382804_1,전북★조규성,23.02.25,넘조으네요
382804_2,육아메시지성박,23.02.25,아무래도 첫 시작이니 제발 잘 해주길 바랐는데 이렇게 잘 해줄줄은!!!
382804_3,K리그가 미래다,23.02.25,저는 300프로
382804_4,버츠비,23.02.25,ㄷㄷ뭔가 좋은거 했었나보네요 ㄷㄷㄷ
382804_6,lgxj20,23.02.25,프리뷰쇼한시간전부터하고있어요
382804_5,로또,23.02.25,500프로
382820_1,삼재현,23.02.25,개 미쳤어요 진짜 ㄹㅇ 깔끔
382772_1,Enzo Fernandez,23.02.25,좋네요
382765_1,엑셀시오르,23.02.25,이정도면 대만족!!
382765_2,고두심,23.02.25,프리뷰 대만족 경기 카메라듀 보고싶네요
382765_4,K리그가 미래다,23.02.25,정말 대만족
382765_5,추파춥스,23.02.25,넘나 만족쓰
382739_1,safo,23.02.25,다름
382739_2,TVING,23.02.25,일단 해설이 다릅니다
382739_3,주바페,23.02.25,쿠플픽 매치는 쿠플 자체 제작 중계라 달라요
382739_4,olleeee,23.02.25,쿠플픽 매치만 다른건가요...?
382739_6,주바페,23.02.25,olleeee넹 쿠플픽만 달라요 다른 매치는 그대로 송출
382739_5,우주,23.02.25,쿠팡에서 라운드 당 한 경기는 자체 중계하는 거 같더라구요그 외 경기는 tv를 그대로 송출
382733_1,Groove man,23.02.25,스카이는 작년 하이라이트 중이네요
382732_1,주바페,23.02.25,아ㅋㅋㅋㅋㅋ 그러네요ㅋㅋㅋㅋㅋ
382732_2,NMIXX설윤,23.02.25,ㅋㅋㅋ
382678_1,엄지공주 오무지,23.02.25,뭔가 언급이 남다른 의미가 담긴 닉 ㄷㄷㄷ
382671_1,Enzo Fernandez,23.02.25,ㄷㄷ
382661_1,주바페,23.02.25,저 티비로 보는데 끊김 없어요~
382661_2,엑셀시오르,23.02.25,방금 켰습니다! 화질 굿이네요!
382661_3,황예지작성자 본인 여부작성자,23.02.25,이제 안끊기고 잘 나오네요 ㅎ볼 맛 나네요
382655_1,육아메시지성박,23.02.25,기대한다!!!!
382655_2,더범,23.02.25,
382655_3,미니언즈,23.02.25,하프타임쇼 기대됩니다매번 광고만 흘러나왔는데 과연?!
382655_4,엑셀시오르,23.02.25,기대됩니다!!
382596_1,엑셀시오르,23.02.25,ㅋㅋㅋㅋ 그니깐요. 주말아침부터 설레네요 ㅎㅎㅎ
382596_2,신해철,23.02.25,22222 진심 눈에 1도 안들어옴 ㅋ
382596_3,골반의 지배자 기성용,23.02.25,아오 짜릿해요
382596_4,H_Crespo,23.02.25,다들 따봉
382596_5,그무언가,23.02.25,진짜 개쩜ㅋㅋㅋㅋ 너무나 기다렸습니다
382596_6,채화,23.02.25,꺄 넘 설레어요
382596_7,님강등당해요조심,23.02.25,저도 잠설침 ㅋㅋㅋ
382596_8,Enzo Fernandez,23.02.25,
382596_9,ㅇㅈㅇㅈ,23.02.25,직관ㄱㄱ
382596_10,빈살만,23.02.25,해축은 이제 서브로..
382596_11,미니언즈,23.02.25,공감합니다 ㅋㅋㅋㅋ
382587_1,광배근,23.02.25,쿠플에서 만든건 아니라고 들은거 같네요 ㅎ어쨋든 구입해서 서비스 하는거라도 잘하는거같아요 ㅎㅎ
382587_2,엑셀시오르작성자 본인 여부작성자,23.02.25,아 쿠플제작은 아니였군요? ㅎㅎㅎ 그래도 방영해주는것도 좋네요 ㅎㅎㅎㅎ
382587_3,Fantasista,23.02.25,off the pitch라는 데서 대전구단이랑 협업해서 만들고 쿠팡서 내보내는 거 같더라고요저도 재밌게 봤어요 ㅋ
382587_4,엑셀시오르작성자 본인 여부작성자,23.02.25,아아 ㅎㅎㅎ 그렇군요 ㅎㅎㅎ 올해에는 다른구단들도 이런 협업을 많이 했으면 좋겠네요 ㅎㅎㅎ
382587_6,나난나,23.02.25,오프더피치가 유니폼도 만드는곳 이죠?
382587_8,최은성,23.02.25,나난나거긴 오버더피치
382587_5,수원의푸른별,23.02.25,각 구단별로 다 만들면 좋겠네요ㅠ
382587_7,Enzo Fernandez,23.02.25,꿀잼
382587_9,라임은나임,23.02.25,퀄리티 좋음 ㅋ
382570_1,나난나,23.02.24,와 미쳣다
382570_2,세꿀버리,23.02.24,파울이에요넘어가요잡았어요
382570_3,Be FEARLESS,23.02.24,오프사이드에요올라가요선방이에요가 되겠군요 ㄷㄷㄷㄷ
382570_4,케케로,23.02.25,월드컵 해설 꿀잼이였는데 ㅋㅋㅋ
382570_5,동포청년,23.02.25,와 정용검이 쿠플
382570_6,고두심,23.02.25,조규성의 시즌 5호 홈런!
382570_7,썩은내방구,23.02.25,이분 축구중계는 처음아닌가요? 최강야구보고 찾아봤는데 주로 야구중계아니면 농구중계하셨던데
382570_8,세꿀버리,23.02.25,월드컵
382570_9,엄지공주 오무지작성자 본인 여부작성자,23.02.25,그 해당되는 방송사가 최근에 월드컵 빼면 축구 그 잡채를 안하잖아요 ㅎㅎ원래 캐스터란 분야가 특정 종목 캐스터가 없습니다당장 야구로 유명해진 정우영 캐스터도 축구 많이 해봤었죠
382570_11,Be FEARLESS,23.02.25,엠스플이 해축하던 시기에 이분도 캐스터 좀 했던걸로 기억하네요
382570_16,비에리스타,23.02.25,데뷔를 epl로 했습니다.
382570_10,추달,23.02.25,오 ㄷㄷ
382570_12,나난나,23.02.25,갓팡 돈쓰니 너무좋다 네임드를 데려오다니
382570_13,다현,23.02.25,엌ㅋㅋㅋㅋ좋다ㅋㅋㅋㅋ
382570_14,성남의아들 황의조,23.02.25,와 미쳤다 ㅅㅅㅅ
382570_15,고우림,23.02.25,용검트랙의 주인공ㄷㄷ
382570_17,The theatre of dreams,23.02.25,
382570_18,더범,23.02.25,"내 ₩4,990원이 이렇게 값질수가"
382534_1,사피 알 딘,23.02.24,오늘은 이거다!
382146_1,나난나,23.02.21,생각해보면 쿠팡혜자인거 같아요
382146_2,fayewong,23.02.21,요금만 더 안오르면 괜찮은듯. 쿠팡 무료배송은 덤
382146_3,장석환,23.02.21,어그로 잘하신다ㅋㅋ
382146_4,8thun,23.02.21,매월 4900원에 무배면 남는 장사입니다
382146_5,총알로벤,23.02.21,저도 쿠팡회원은 무료인거 얼마전알아 아내덕분에 깔았네요 snl 재밌게 보고있어요 ㅋㅋ
382146_6,K리그가 미래다,23.02.22,저도 와이프가 이미 가입해서 쓰고 있어서K리그는 덤으로 볼수 있게 되었어요 ㅋㅋㅋ
382027_1,Yelko,23.02.19,작년처럼 tv도 다 해줌근데 원래 네이버나 카카오 같은 곳에서 송출해주던 온라인 송출권을 쿠팡이 다 가져가는거
382027_2,이연걸의 탈춤작성자 본인 여부작성자,23.02.19,감사합니다. Tv로 볼수 있는 상황이 많진 않을거같은데 걍 구독 갈겨야겠네요ㅠ ott 하나 또 추가되겠네…
382027_3,인생이라는 소설,23.02.19,폰으로 볼 거면 쿠팡 구독하는게 낫죠 ㅎㅎ
382027_4,이연걸의 탈춤작성자 본인 여부작성자,23.02.19,노트북이랑 폰으로 주로 볼거같아요ㅎㅎ
381917_1,KF21 보라매,23.02.17,일단 네이버랑 다음 중계는 올해부터 없는거죠?
381917_4,K리그가 미래다작성자 본인 여부작성자,23.02.17,네..인터넷이나 핸드폰으로는 쿠플로만 볼수 있는거 같아요
381917_2,나우푸드,23.02.17,중계했던 지인말로 12+@로 들었습니다
381917_3,K리그가 미래다작성자 본인 여부작성자,23.02.17,아 그렇군요..그럼 아주 많은 차이는 아니고 좀더 보강되는거군요.프로축구 1경기하는데 카메라 12대+@...진짜 인건비랑 중계비가 많이 들어갈수밖에 없겠네요..EPL같은 빅리그는 그럼 카메라수가 20대는 넘을려나..아니면 카메라수보다 카메라 기술이 좋아서 달라보이는건가 싶네요.
381917_5,빅리그k,23.02.17,쿠팡 자체 제작하는거 티비로도 볼수있는건가요
381917_7,K리그가 미래다작성자 본인 여부작성자,23.02.17,쿠팡플레이 어플에서만 볼수있고 티비로는 못보지 않을까요??
381917_6,나난나,23.02.17,갓팡
381917_8,☆수원뿐이다☆,23.02.18,그러면 경기.다시보기도쿠팡에서만 가능 한건가..?
381917_9,분노쿨링시스템,23.02.24,이것도 많이 나아진거죵..2002월드컵 전후때는 K리그 중계 카메라 6대였어용 ㅎㅎㅎ;;;
381897_1,장석환,23.02.17,매주 해주면 좋겠네요
381897_2,시드니작성자 본인 여부작성자,23.02.17,일단 시즌초에라도…ㅎㅎ
381897_4,더범,23.02.17,매주 해줬으면
381876_1,Stansmith,23.02.17,아 김형범님은 해설 안하시나ㅜㅜ
381876_11,Mai.K,23.02.17,꽁병지 채널에서 발언한거때문에
381876_12,문재인대통령,23.02.17,Mai.K먼 일 있어요??
381876_13,Mai.K,23.02.17,문재인대통령벤투 깠던걸로 기억 나네요
381876_3,그무언가,23.02.17,과연 중계 내내 이어지는 가레스 상윤의 죽음의 팝 퀴즈를 배성재가 이겨낼 수 있을 것인가
381876_8,한라산자락,23.02.17,쿠플은 제작에는 참여하지 않는걸로 알아요
381876_9,다현,23.02.17,데이터센터엔 스카이스포츠로 나오네요
381876_5,Navy,23.02.17,기대되네 중계질
381876_6,이지금아이유,23.02.17,???: 배뚠뚠!
381876_7,우주,23.02.17,배성재 이상윤이면미쳤다 이건와 tv로 보는지라 쿠플 결제할 생각 없었는데 세상에 한달 봐야겠다세상에 준희옹 중계도 더 자주 보겠고근데 작성자님밑에 링크 줄바꾸기 한번만 해주세요그럼 링크글 연결 자동으로 되는데현재 복사 금지라 주소 복사도 안 되고 링크 연결도 안 되어 있어서 들어갈 수가 없네요 ㅠㅠ
381876_14,호다다다닥,23.02.17,쿠플에서만 저 조합으로 중계 볼 수 있나요??
381876_15,더범,23.02.17,쿠팡 기대합니다!
381876_17,하나로마트,23.02.17,대만족
381876_18,K리그가 미래다,23.02.17,화질 기대되네요그리고 중계 카메라도 17대 ㄷㄷㄷㄷ그리고 화룡점정 배성재-가레스상윤 조합 ㄷㄷㄷㄷㄷㄷㄷㄷㄷ
381875_1,박종윤팬,23.02.17,토트넘 방한때보면 기대할만함
381875_2,Mateja Kezman,23.02.17,오 직접 제작도 하는군
381875_3,세인스,23.02.17,기대되네요.
381875_4,대구 오승훈,23.02.17,기대되네요
381875_6,대전시티즌ID,23.02.17,가입했으니 좋은 중계부탁해요~~
381875_7,후뉘,23.02.17,하필이면 제일 싫어하는 기업에서 ㅠㅜ 난 티비로만 봐야지..
381875_9,라페,23.02.17,쿠팡은 거들떠보지도 않지만.. 쿠플은 보기로 했네요.. ㅜㅜ
381875_10,더범,23.02.17,기대합니다
381875_11,K리그가 미래다,23.02.17,와 카메라 17대로 직접제작 ㄷㄷㄷ
381875_12,빅리그k,23.02.18,쿠팡은 애플티비에 앱이없네요
381869_1,나난나,23.02.17,엠스플에서 영입한 피디가 제작하는건가? 첫유료화 시작인데 잘되어서 컨텐트 질도 올리고 많은 투자로 이어지길 바랍니다
381869_2,박종윤팬,23.02.17,오호 리그2까지
381869_3,이진,23.02.17,잘 되길 빕니다
381869_5,elmatador,23.02.17,토트넘 내한 시리즈때 처럼 제대로 준비해서 돈값 했으면 좋겠습니다프리뷰도 그렇고 내용도 그렇고
381869_6,돌고래 조아하는 김채원,23.02.17,ㅎㅇㅌ
381869_7,더범,23.02.17,기대합니다
373938_1,쇼팽발라드1번,22.10.29,쿠플 화질 좋나요??
373938_4,고로스작성자 본인 여부작성자,22.10.29,Jtbc받아서 나오는거라 비슷하죠
373938_2,슈팅라이크종수(new),22.10.29,저는 네이버 중계로 보는데도스포당하는중...
373938_6,고로스작성자 본인 여부작성자,22.10.29,네이버도 하느군요??
373938_3,그무언가,22.10.29,쿠플이 오티티 컨텐츠중에 제일 느린거 같아요 ㅎㅎ 근30초 정도 차이나는거 같음
373938_7,고로스작성자 본인 여부작성자,22.10.29,네 많이늦네요.  쿠플만 과거에 사는듯 ㄷ ㄷ
373938_5,촉법소년단,22.10.29,ㅋㅋㅋㅋㅋ.ㅋㅋㅋㅋㅋ
369386_19,이진,22.10.19,"이랬거나 저랬거나 팬이 많아야 하는 이유 같아요 기업도 투자할 가치를 더 크게 보고 도,시에서도 맘대로 휘두르지 못 하려면.. 이게 선순환이 되어야 하는데 팬 빠지고 더 휘두르기 쉽게 되면 …"
369386_22,세인스,22.10.19,중계도 안되던 시절에 비해 인터넷 중계 등으로 조금씩 발전해가고 있다고 생각하고 있었는데... 내년이 두렵네요.
369386_23,블랙누들,22.10.19,결국 문제는 파이사이즈인데 점차 커졌으면좋겠네요.. 상금 5억을 점진적으로 늘려서 못해도 2~30억으로는 늘려주기를 기대해봅니다..
369386_1,미니언즈,22.10.19,말씀하신대로 팬들이 중계하던 시절보단 좋아졌는데...내년에 쿠팡플레이에서 어떻게 해주느냐에 따라 좀 달라지지 않을까 싶기도 하네요
369386_4,엘링 홀란드작성자 본인 여부작성자,22.10.19,국내에선 전례가 없는 일이다보니 예측이 안되겟됴?
369386_2,백현동거주민,22.10.19,시도민구단입장에서 보면 체육회 입김이 생각보다 세기때문에 폭망할일은 없을거라고생각해요. 프로구단유치를 정치적 업적이라고 생각하는사람들도 많고요.
369386_3,엘링 홀란드작성자 본인 여부작성자,22.10.19,그런 면에선 다행이네요! 다만 유치 이후에는 재정 문제가 클것 같은데 결국 기업의 스폰이 중요함에도 그걸 제3자 뇌물죄로 수사 및 기소하는 사례가 생긴다면 다른 시도의 적극적 마케팅에도 영향을 주지 않을까 싶었어요
369386_6,H_Crespo,22.10.19,체육회 입김이 그정도인가요??
369386_10,백현동거주민,22.10.19,엘링 홀란드신상진도 결국에 투자유치 운운하잖아요ㅋㅋ 정치의 관점에서 바라봐야할 문제에요. 축구계인사들이 레토릭을 어떻게 짜는지에 따라 문제가 될수도 안될수도있는거죠
369386_11,백현동거주민,22.10.19,H_Crespo그게 다 표인데요ㅋㅋ 정치하는사람은 표얻는게 제일 중요하잖아요
369386_12,엘링 홀란드작성자 본인 여부작성자,22.10.19,백현동거주민관가의 관점에선 그런데 기업들은 웬만큼 매력적인 유인이 없는 한 꺼리지 않을까요? 성남은 판교라는 매력적 입지랑 재정자립도가 좋은 편이니 버틴다 쳐도 그렇지 못한 구단은 더 투자유치가 어려워지지 않나 싶은디
369386_14,백현동거주민,22.10.19,엘링 홀란드일단 성남fc의 케이스가 굉장히 특수한 케이스이기도하고요 구단주가 정치인인이상 투자유치는 어떻게든 하려고 할겁니다 언제까지 세금때려박아서 할순없잖아요. 축구장은 사람이몰리는곳이기도하고 대구처럼 구단위상이 어느정도되면 홍준표같은사람도 함부러 못하는데  구단이 투자할만한 가치가있다는걸 증명한다면 크게 문제될일은 없을거같네요
369386_15,엘링 홀란드작성자 본인 여부작성자,22.10.19,백현동거주민그렇군요 좋은 의견 감사해요👍
369386_5,VanDerSar,22.10.19,"장기적으로 봤을 때, 인구가 줄고 있어서 모든 분야의 장래가 밝진 않음."
369386_7,H_Crespo,22.10.19,동감합니다. ㅠ
369386_8,엘링 홀란드작성자 본인 여부작성자,22.10.19,
369386_9,자빠진 루니,22.10.19,티비는 현재와 똑같은 방식으로 내년에도 진행 하는거 같은데요.인터넷이랑 모바일만 쿠팡으로 보는거고요~!
369386_13,엘링 홀란드작성자 본인 여부작성자,22.10.19,
369386_16,al haud,22.10.19,k리그1만 보면 그다지 큰 변화를 느끼지 못 할 수 있지만 좀 더 시각을 넓혀 디비전 시스템 전체를 보면 한국 축구만큼 역동적으로 발전하고 있는 리그도 없다는 걸 아시게 될 겁니다k7리그의 경우 2017년 출범한 이후 현재까지 400여개팀 이상의 팀 수 증가가 있었습니다k5리그의 경우엔 내년에 전국 단위 리그제를 실시한 이후 25년엔 k4와의 승강제가 예정되어 있습니다k3-4리그는 2020년 내셔널리그와 통합하며 불과 3년만에 전구단 법인화에 성공하여 k2와의 승강제를 앞두고 있고 덕분에 신규 창단팀들의 문턱이 낮아졌습니다덕분에 꾸준히 k4로 들어오려는 팀들이 늘고 있죠2009년 초중고 축구 리그가 출범할 무렵 전국 고등학교 팀 수는 120여개 정도였지만 현재 고등학교 팀 수는 180개가 넘습니다선수 등록하지 않는 일반 아마추어 축구 리그인 i리그의 경우 참가 팀 수가 1000개팀이 넘습니다이미 수면 아래에서는 일본 못지 않은 인프라 구축이 완성되었고 각 디비전의 승강제가 완성되면 그때 되어서야 프로 산업으로서의 k리그 가치를 논할 수 있을 거예요
369386_20,엘링 홀란드작성자 본인 여부작성자,22.10.19,긍정적 부분이 많네요 다만 시간이 더 필요하겠지만요 ㅎㅎ
369386_17,대구강윤성,22.10.19,"쿠팡플레이가 토트넘초청경기에 100억 넘게 쏟아 부어서 성공시켰고, 이번에 국대다큐도 릴리즈하는 등 새로운 변화에 기대를 가져봅니다. k리그가 흥행하기 위해선 잔디, 카메라 등 경기력 외적인 부분의 개선이 중요하고, 경기 외적으로 팬들이 즐길 만한 다양한 질높은 컨텐츠도 많아져야 하는데 결국 돈이 돌아야 해결될 문제.."
369386_21,엘링 홀란드작성자 본인 여부작성자,22.10.19,대구 경기 재밌게 보고 잇서요
369386_18,폐인좀비,22.10.19,일단 30년가까이 경쟁하고 운영만 할줄알았지 비지니스로 돈벌 생각을 안하고 있다는게 큰 문제죠
355389_1,HYNN박혜원,22.09.07,저도 찾다가 포기
338584_1,빗속의 노란물결,22.07.16,이벤트경기라 너무 이렇게 해줄거라 생긱하지는 맙시다.
338584_2,임중용작성자 본인 여부작성자,22.07.16,그냥 바람입니다ㅋㅋㅋ  파이가 작은데 쿠팡이 저렇게 해줄리가 없죠
337241_1,fantasista,22.07.13,오늘은 거의 모든 면에서 쿠팡은 이벤트 잘 치렀네요
337241_2,우주,22.07.13,ㄹㅇ 오늘 만족 ㅋㅋㅋㅋ특히 마스코트 달리기도 준비했을 줄은...
337241_3,덴리,22.07.13,준비 잘 했네
337241_4,임희정,22.07.13,ㄹㅇ 서버문제도 없이 정말기대이상이었습니다!
337241_5,우왁굳,22.07.13,진짜재밌었네요 ㅋㅋㅋㅋ
337241_6,한호열,22.07.13,ㅇㅈ
337241_7,BlueS,22.07.13,ㅇㅈㅇㅈ
337241_8,Peter Parker,22.07.13,ㅇㅈ
336349_1,gockt,22.07.13,ㅋㅋㅋ
336349_2,ㅂㄷㅁㅌ,22.07.13,잘됨 ㄷㄷ
336349_3,덴리,22.07.13,깔끔ㅎ
336349_4,설지,22.07.13,저는 PC로 보는데 버퍼 한번도 없었어요
336349_5,lgxj20,22.07.13,대기업하고 중소기업차이인가봅니다
335809_1,텐 하흐,22.07.13,메인에 뙇 잇어요
335809_2,Mai.K,22.07.13,스포츠
335809_3,역시릅신,22.07.13,홈이나 스포츠
335809_4,광배근,22.07.13,옛날 티비어플은 스포츠 중계는 또 안되더군요 ㅠ
335809_5,신지작성자 본인 여부작성자,22.07.13,하 이런 ㅜㅜ
335701_1,돼지바,22.07.13,스마트티비면 설치가능
335701_2,소혜,22.07.13,ㅇㅇ 스마트 티비면 댐
335701_3,패스좀줘,22.07.13,스마트 티비면 가능
335553_1,I’d rather be ashes than dust,22.07.13,
335517_1,라쿠시,22.07.13,쿠팡플레이 말고 쿠팡 어플 깔아서 가입하세요
335517_2,비우문데,22.07.13,아마 회원가입은 쿠팡으로 하면 될 듯요?
335517_3,조보아텡,22.07.13,쿠팡 어플을 깔아서 가입후에 와우회원가입하고쿠플 로그인하면 자동 로그인됨
335517_4,온건파축구팬작성자 본인 여부작성자,22.07.13,쿠팡은 이미 이용 중이라 쿠팡으로 로그인 시도 했거든요결국은 와우 가입을 해야했네요쿠플에 와우 가입 유도 채널이 없던 거네요
335489_1,소녀시대 윤아,22.07.13,그러게요 ㅋㅋㅋ
335489_2,포항아처,22.07.13,스포티비가 문제였군요..
335489_4,네덜란드미남,22.07.13,돈 벌어서 서비스 개선 안 한 결과죠 뭐
335675_1,민트히메♥,22.07.13,저두ㅋㅋㅋㅋㅋㅋ
